gid,pid,off,def,type,dseq,len,qtr,min,sec,ptso,ptsd,timo,timd,dwn,ytg,yfog,zone,fd,sg,nh,pts,tck,sk,pen,ints,fum,saf,blk,olid
4277,700624,KC,HOU,PASS,3,5,4,8,51,6,16,3,3,2,10,65,4,0,1,0,0,0,0,0,0,0,0,0,2068
4277,700625,KC,HOU,PASS,4,24,4,8,46,6,16,3,3,3,10,65,4,1,1,0,0,1,0,0,0,0,0,0,2068
4277,700626,KC,HOU,PASS,5,4,4,8,22,6,16,3,3,1,10,81,5,0,1,0,0,0,0,0,0,0,0,0,2068
4277,700627,KC,HOU,RUSH,6,31,4,8,18,6,16,3,3,2,10,81,5,0,1,0,0,1,0,0,0,0,0,0,2068
4277,700628,KC,HOU,PASS,7,9,4,7,47,6,16,3,3,3,8,83,5,0,1,0,0,0,0,0,0,0,0,0,2068
4277,700629,KC,HOU,FGXP,8,4,4,7,38,6,16,3,3,4,8,83,5,0,0,0,3,0,0,0,0,0,0,0,0
4277,700630,HOU,KC,KOFF,0,6,4,7,34,16,9,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4277,700631,HOU,KC,RUSH,1,35,4,7,34,16,9,3,3,1,10,25,2,0,1,0,0,1,0,0,0,0,0,0,2038
4277,700632,HOU,KC,PASS,2,39,4,7,2,16,9,3,3,2,7,28,2,1,1,0,0,1,0,0,0,0,0,0,2038
4277,700633,HOU,KC,RUSH,3,41,4,6,23,16,9,3,3,1,10,37,2,0,1,0,0,1,0,0,0,0,0,0,2038
4277,700634,HOU,KC,RUSH,4,44,4,5,42,16,9,3,3,2,5,42,3,1,1,0,0,1,0,0,0,0,0,0,2038
4277,700635,HOU,KC,RUSH,5,43,4,4,58,16,9,3,3,1,10,48,3,0,1,0,0,1,0,0,0,0,0,0,2038
4277,700636,HOU,KC,RUSH,6,6,4,4,15,16,9,3,3,2,7,51,3,0,0,0,0,1,0,0,0,0,0,0,2038
4277,700637,HOU,KC,PASS,7,8,4,4,9,16,9,3,2,3,6,52,3,1,1,0,0,1,0,0,0,0,0,0,2038
4277,700638,HOU,KC,RUSH,8,3,4,4,1,16,9,3,2,1,10,65,4,0,1,0,0,1,0,0,0,0,0,0,2038
4277,700639,HOU,KC,RUSH,9,6,4,3,58,16,9,3,1,2,6,69,4,0,1,0,0,1,0,0,0,0,0,0,2038
4277,700640,HOU,KC,NOPL,9,6,4,3,52,16,9,3,0,3,7,68,4,0,0,0,0,0,0,1,0,0,0,0,2038
4277,700641,HOU,KC,PASS,10,46,4,3,46,16,9,3,0,3,17,58,3,0,1,0,0,1,0,0,0,0,0,0,2038
4277,700642,HOU,KC,FGXP,11,4,4,3,0,16,9,2,0,4,1,74,4,0,0,0,3,0,0,0,0,0,0,0,0
4277,700643,KC,HOU,KOFF,0,13,4,2,56,9,19,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4277,700644,KC,HOU,PASS,1,24,4,2,43,9,19,0,2,1,10,12,1,0,1,0,0,1,0,0,0,0,0,0,2068
4277,700645,KC,HOU,PASS,2,6,4,2,19,9,19,0,2,2,7,15,1,1,1,0,0,1,0,0,0,0,0,0,2068
4277,700646,KC,HOU,PASS,3,13,4,2,13,9,19,0,2,1,10,25,2,1,1,0,0,1,0,0,0,0,0,0,2068
4277,700647,KC,HOU,PASS,4,22,4,2,0,9,19,0,2,1,10,39,2,0,1,0,0,1,0,0,0,0,0,0,2068
4277,700648,KC,HOU,PASS,5,6,4,1,38,9,19,0,2,2,3,46,3,1,1,0,0,0,0,0,0,0,0,0,2068
4277,700649,KC,HOU,NOPL,5,4,4,1,32,9,19,0,2,1,10,63,4,1,0,0,0,0,0,1,0,0,0,0,2068
4277,700650,KC,HOU,PASS,6,5,4,1,28,9,19,0,2,1,10,75,4,1,1,0,0,1,0,0,0,0,0,0,2068
4277,700651,KC,HOU,PASS,7,5,4,1,23,9,19,0,2,1,10,85,5,0,1,0,0,0,0,0,0,0,0,0,2068
4277,700652,KC,HOU,NOPL,7,20,4,1,18,9,19,0,2,2,10,85,5,0,0,0,0,0,0,1,0,0,0,0,2068
4277,700653,KC,HOU,NOPL,7,20,4,1,18,9,19,0,2,2,15,80,5,0,0,0,0,0,0,1,0,0,0,0,2068
4277,700654,KC,HOU,PASS,8,20,4,1,18,9,19,0,2,2,20,75,4,0,1,0,0,1,0,0,0,0,0,0,2068
4277,700655,KC,HOU,PASS,9,5,4,0,57,9,19,0,2,3,7,88,5,0,1,0,0,0,0,0,0,0,0,0,2068
4277,700656,KC,HOU,FGXP,10,3,4,0,52,9,19,0,2,4,7,88,5,0,0,0,3,0,0,0,0,0,0,0,0
4277,700657,HOU,KC,ONSD,0,1,4,0,49,19,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4277,700658,HOU,KC,RUSH,1,28,4,0,48,19,12,2,0,1,10,51,3,0,0,0,0,0,0,0,0,0,0,0,2038
4277,700659,HOU,KC,RUSH,2,25,4,0,20,19,12,2,0,2,12,49,3,0,0,0,0,0,0,0,0,0,0,0,2038
4278,700660,NE,MIA,KOFF,0,6,1,15,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4278,700661,NE,MIA,PASS,1,30,1,15,0,0,0,3,3,1,10,25,2,1,1,0,0,1,0,0,0,0,0,0,2069
4278,700662,NE,MIA,RUSH,2,31,1,14,30,0,0,3,3,1,10,38,2,1,1,0,0,1,0,0,0,0,0,0,2069
4278,700663,NE,MIA,RUSH,3,37,1,13,59,0,0,3,3,1,10,48,3,0,1,0,0,1,0,0,0,0,0,0,2069
4278,700664,NE,MIA,PASS,4,42,1,13,22,0,0,3,3,2,11,47,3,0,1,0,0,1,0,0,0,0,0,0,2069
4278,700665,NE,MIA,PASS,5,25,1,12,40,0,0,3,3,3,9,49,3,1,1,0,0,1,0,0,0,0,0,0,2069
4278,700666,NE,MIA,PASS,6,36,1,12,15,0,0,3,3,1,10,60,4,1,1,0,0,1,0,0,0,0,0,0,2069
4278,700667,NE,MIA,RUSH,7,37,1,11,39,0,0,3,3,1,10,86,5,0,1,0,0,1,0,0,0,0,0,0,2069
4278,700668,NE,MIA,PASS,8,9,1,11,2,0,0,3,3,2,8,88,5,1,1,0,7,0,0,0,0,0,0,0,2069
4278,700669,NE,MIA,FGXP,8,3,1,10,53,7,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4278,700670,MIA,NE,KOFF,0,6,1,10,53,0,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4278,700671,MIA,NE,NOPL,0,20,1,10,53,0,7,3,3,1,10,25,2,0,0,0,0,0,0,1,0,0,0,0,2055
4278,700672,MIA,NE,RUSH,1,34,1,10,27,0,7,3,3,1,10,30,2,0,0,0,0,1,0,0,0,0,0,0,2055
4278,700673,MIA,NE,PASS,2,6,1,9,53,0,7,3,3,2,7,33,2,0,1,0,0,0,0,0,0,0,0,0,2055
4278,700674,MIA,NE,PASS,3,5,1,9,47,0,7,3,3,3,7,33,2,0,1,0,0,0,0,0,0,0,0,0,2055
4278,700675,NE,MIA,PUNT,0,10,1,9,42,7,0,3,3,4,7,33,2,0,0,0,0,0,0,0,0,0,0,0,0
4278,700676,NE,MIA,PASS,1,30,1,9,32,7,0,3,3,1,10,25,2,1,0,0,0,1,0,0,0,0,0,0,2069
4278,700677,NE,MIA,PASS,2,38,1,9,2,7,0,3,3,1,10,44,3,0,1,0,0,1,0,0,0,0,0,0,2069
4278,700678,NE,MIA,RUSH,3,33,1,8,24,7,0,3,3,2,1,53,3,1,0,0,0,1,0,0,0,0,0,0,2069
4278,700679,NE,MIA,PASS,4,43,1,7,51,7,0,3,3,1,10,55,3,1,1,0,0,1,0,0,0,0,0,0,2069
4278,700680,NE,MIA,RUSH,5,37,1,7,8,7,0,3,3,1,10,79,4,0,0,0,0,1,0,0,0,0,0,0,2069
4278,700681,NE,MIA,PASS,6,4,1,6,31,7,0,3,3,2,9,80,5,0,1,0,0,0,0,0,0,0,0,0,2069
4278,700682,NE,MIA,PASS,7,5,1,6,27,7,0,3,3,3,9,80,5,1,1,0,7,0,0,0,0,0,0,0,2069
4278,700683,NE,MIA,FGXP,7,3,1,6,22,14,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4278,700684,MIA,NE,KOFF,0,6,1,6,22,0,14,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4278,700685,MIA,NE,RUSH,1,35,1,6,22,0,14,3,3,1,10,25,2,0,0,0,0,1,0,0,0,0,0,0,2055
4278,700686,MIA,NE,RUSH,2,29,1,5,41,0,14,3,3,2,5,30,2,0,0,0,0,1,0,0,0,0,0,0,2055
4278,700687,MIA,NE,RUSH,3,34,1,5,12,0,14,3,3,3,1,34,2,0,0,1,0,1,0,0,0,0,0,0,2055
4278,700688,NE,MIA,PUNT,0,7,1,4,38,14,0,3,3,4,1,34,2,0,0,0,0,0,0,0,0,0,0,0,0
4278,700689,NE,MIA,PASS,1,36,1,4,31,14,0,3,3,1,10,24,2,0,1,0,0,1,0,0,0,0,0,0,2069
4278,700690,NE,MIA,RUSH,2,36,1,3,55,14,0,3,3,2,1,33,2,1,1,0,0,1,0,0,0,0,0,0,2069
4278,700691,NE,MIA,PASS,3,7,1,3,19,14,0,3,3,1,10,36,2,0,0,0,0,0,0,0,0,0,0,0,2069
4278,700692,NE,MIA,PASS,4,37,1,3,12,14,0,3,3,2,10,36,2,1,1,0,0,1,0,0,0,0,0,0,2069
4278,700693,NE,MIA,RUSH,5,33,1,2,35,14,0,3,3,1,10,49,3,0,0,0,0,1,0,0,0,0,0,0,2069
4278,700694,NE,MIA,PASS,6,8,1,2,2,14,0,3,3,2,7,52,3,0,0,0,0,0,0,0,0,0,0,0,2069
4278,700695,NE,MIA,PASS,7,42,1,1,54,14,0,3,3,3,7,52,3,1,1,0,0,1,0,0,0,0,0,0,2069
4278,700696,NE,MIA,NOPL,7,30,1,1,12,14,0,3,3,1,10,71,4,0,0,0,0,0,0,1,0,0,0,0,2069
4278,700697,NE,MIA,RUSH,8,35,1,0,42,14,0,3,3,1,20,61,4,0,1,0,0,1,0,0,0,0,0,0,2069
4278,700698,NE,MIA,RUSH,9,33,2,15,0,14,0,3,3,2,13,68,4,1,1,0,0,1,0,0,0,0,0,0,2069
4278,700699,NE,MIA,RUSH,10,39,2,14,27,14,0,3,3,1,10,84,5,0,1,0,0,1,0,0,0,0,0,0,2069
4278,700700,NE,MIA,PASS,11,34,2,13,48,14,0,3,3,2,12,82,5,0,1,0,0,1,0,0,0,0,0,0,2069
4278,700701,NE,MIA,PASS,12,4,2,13,14,14,0,3,3,3,4,90,5,1,1,0,7,0,0,0,0,0,0,0,2069
4278,700702,NE,MIA,FGXP,12,3,2,13,10,21,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4278,700703,MIA,NE,KOFF,0,6,2,13,10,0,21,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4278,700704,MIA,NE,RUSH,1,39,2,13,7,0,21,3,3,1,10,10,1,0,0,0,0,1,0,0,0,0,0,0,2055
4278,700705,MIA,NE,PASS,2,38,2,12,28,0,21,3,3,2,9,11,1,0,1,0,0,1,0,0,0,0,0,0,2055
4278,700706,MIA,NE,PASS,3,6,2,11,50,0,21,3,3,3,5,15,1,0,1,0,0,0,0,0,0,0,0,0,2055
4278,700707,NE,MIA,PUNT,0,11,2,11,44,21,0,3,3,4,5,15,1,0,0,0,0,0,0,0,0,0,0,0,0
4278,700708,NE,MIA,PASS,1,34,2,11,33,21,0,3,3,1,10,52,3,0,0,0,0,1,0,0,0,0,0,0,2069
4278,700709,NE,MIA,RUSH,2,41,2,10,59,21,0,3,3,2,6,56,3,0,1,0,0,1,0,0,0,0,0,0,2069
4278,700710,NE,MIA,PASS,3,10,2,10,18,21,0,3,3,3,4,58,3,0,1,0,0,0,0,0,0,0,0,0,2069
4278,700711,NE,MIA,NOPL,3,20,2,10,18,21,0,3,3,4,4,58,3,0,0,0,0,0,0,1,0,0,0,0,2069
4278,700712,MIA,NE,PUNT,0,11,2,10,13,0,21,3,3,4,9,53,3,0,0,0,0,0,0,0,0,0,0,0,0
4278,700713,MIA,NE,PASS,1,33,2,10,2,0,21,3,3,1,10,14,1,1,1,0,0,1,0,0,0,0,0,0,2055
4278,700714,MIA,NE,PASS,2,6,2,9,29,0,21,3,3,1,10,35,2,0,1,1,0,0,0,0,0,0,0,0,2055
4278,700715,MIA,NE,RUSH,3,25,2,9,23,0,21,3,3,2,10,35,2,0,1,1,0,1,0,0,0,0,0,0,2055
4278,700716,MIA,NE,RUSH,4,39,2,8,58,0,21,3,3,3,6,39,2,0,1,1,0,0,0,0,0,1,0,0,2055
4278,700717,NE,MIA,PUNT,0,10,2,8,19,21,0,3,3,4,25,20,1,0,0,0,0,0,0,0,0,0,0,0,0
4278,700718,NE,MIA,PASS,1,5,2,8,9,21,0,3,3,1,10,31,2,0,1,0,0,0,0,0,0,0,0,0,2069
4278,700719,NE,MIA,PASS,2,40,2,8,4,21,0,3,3,2,10,31,2,0,1,0,0,1,0,0,0,0,0,0,2069
4278,700720,NE,MIA,NOPL,2,24,2,7,24,21,0,3,3,3,5,36,2,1,0,0,0,0,0,1,0,0,0,0,2069
4278,700721,NE,MIA,RUSH,3,40,2,7,0,21,0,3,3,1,10,41,3,0,0,0,0,1,0,0,0,0,0,0,2069
4278,700722,NE,MIA,PASS,4,6,2,6,20,21,0,3,3,2,8,43,3,0,1,0,0,0,0,0,0,0,0,0,2069
4278,700723,NE,MIA,PASS,5,12,2,6,14,21,0,3,3,3,8,43,3,1,1,0,0,1,0,0,0,1,0,0,2069
4278,700724,MIA,NE,PASS,1,4,2,6,2,0,21,3,3,1,10,42,3,0,1,0,0,0,0,0,0,0,0,0,2055
4278,700725,MIA,NE,PASS,2,9,2,5,58,0,21,3,3,2,10,42,3,1,0,0,0,1,0,0,0,1,0,0,2055
4278,700726,NE,MIA,PASS,1,4,2,5,49,21,0,3,3,1,10,48,3,0,1,0,0,0,0,0,0,0,0,0,2069
4278,700727,NE,MIA,PASS,2,4,2,5,45,21,0,3,3,2,10,48,3,1,1,0,0,0,0,1,0,0,0,0,2069
4278,700728,NE,MIA,PASS,3,3,2,5,41,21,0,3,3,1,10,63,4,0,1,0,0,0,0,0,0,0,0,0,2069
4278,700729,NE,MIA,RUSH,4,41,2,5,38,21,0,3,3,2,10,63,4,0,0,0,0,1,0,0,0,0,0,0,2069
4278,700730,NE,MIA,PASS,5,55,2,4,57,21,0,3,3,3,9,64,4,1,1,0,0,1,0,0,0,0,0,0,2069
4278,700731,NE,MIA,RUSH,6,30,2,4,2,21,0,2,3,1,10,79,4,0,1,0,0,1,0,0,0,0,0,0,2069
4278,700732,NE,MIA,RUSH,7,36,2,3,32,21,0,2,3,2,6,83,5,0,1,0,0,1,0,0,0,0,0,0,2069
4278,700733,NE,MIA,PASS,8,4,2,2,56,21,0,2,3,3,5,84,5,0,0,0,0,0,0,0,0,0,0,0,2069
4278,700734,NE,MIA,FGXP,9,4,2,2,52,21,0,2,3,4,5,84,5,0,0,0,3,0,0,0,0,0,0,0,0
4278,700735,MIA,NE,KOFF,0,6,2,2,48,0,24,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4278,700736,MIA,NE,RUSH,1,25,2,2,48,0,24,3,2,1,10,25,2,0,1,0,0,1,0,0,0,0,0,0,2055
4278,700737,MIA,NE,PASS,2,15,2,2,20,0,24,3,2,2,2,33,2,1,1,1,0,1,0,0,0,0,0,0,2055
4278,700738,MIA,NE,PASS,3,7,2,2,5,0,24,3,2,1,10,46,3,0,1,1,0,1,0,0,0,0,0,0,2055
4278,700739,MIA,NE,PASS,4,9,2,1,58,0,24,3,2,2,2,54,3,0,1,0,0,0,0,0,1,0,0,0,2055
4278,700740,NE,MIA,RUSH,1,30,2,1,49,24,0,2,3,1,10,51,3,0,0,0,0,1,0,0,0,0,0,0,2069
4278,700741,NE,MIA,RUSH,2,10,2,1,19,24,0,2,3,2,7,54,3,0,0,0,0,1,0,0,0,0,0,0,2069
4278,700742,NE,MIA,PASS,3,4,2,1,9,24,0,2,2,3,5,56,3,0,1,0,0,0,0,0,0,0,0,0,2069
4278,700743,MIA,NE,PUNT,0,7,2,1,5,0,24,2,2,4,5,56,3,0,0,0,0,0,0,0,0,0,0,0,0
4278,700744,MIA,NE,NOPL,0,20,2,0,58,0,24,2,2,1,10,14,1,0,0,0,0,0,0,1,0,0,0,0,2055
4278,700745,MIA,NE,PASS,1,20,2,0,58,0,24,2,2,1,5,19,1,1,1,0,0,1,0,0,0,0,0,0,2055
4278,700746,MIA,NE,PASS,2,4,2,0,53,0,24,2,2,1,10,26,2,0,1,1,0,0,0,0,0,0,0,0,2055
4278,700747,MIA,NE,PASS,3,8,2,0,49,0,24,2,2,2,10,26,2,0,1,1,0,1,0,0,0,0,0,0,2055
4278,700748,MIA,NE,PASS,4,7,2,0,41,0,24,2,2,3,4,32,2,1,1,1,0,1,0,0,0,0,0,0,2055
4278,700749,MIA,NE,RUSH,5,8,2,0,34,0,24,2,2,1,10,37,2,0,1,1,0,0,0,0,0,0,0,0,2055
4278,700750,MIA,NE,PASS,6,8,2,0,26,0,24,2,2,2,2,45,3,1,1,1,0,1,0,0,0,0,0,0,2055
4278,700751,MIA,NE,PASS,7,7,2,0,18,0,24,1,2,1,10,66,4,1,1,0,0,1,0,0,0,0,0,0,2055
4278,700752,MIA,NE,PASS,8,6,2,0,11,0,24,0,2,1,9,91,5,0,1,0,0,0,0,0,0,0,0,0,2055
4278,700753,MIA,NE,FGXP,9,3,2,0,5,0,24,0,2,2,9,91,5,0,0,0,3,0,0,0,0,0,0,0,0
4278,700754,MIA,NE,KOFF,0,6,3,15,0,3,24,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4278,700755,MIA,NE,NOPL,0,20,3,15,0,3,24,3,3,1,10,25,2,0,0,0,0,0,0,1,0,0,0,0,2055
4278,700756,MIA,NE,PASS,1,46,3,14,44,3,24,3,3,1,20,15,1,0,1,0,0,1,0,0,0,0,0,0,2055
4278,700757,MIA,NE,PASS,2,41,3,13,58,3,24,3,3,2,8,27,2,0,1,1,0,1,0,0,0,0,0,0,2055
4278,700758,MIA,NE,PASS,3,25,3,13,17,3,24,3,3,3,1,34,2,1,1,0,0,0,0,0,0,0,0,0,2055
4278,700759,MIA,NE,RUSH,4,31,3,12,52,3,24,3,3,1,10,52,3,0,1,1,0,1,0,0,0,0,0,0,2055
4278,700760,MIA,NE,PASS,5,40,3,12,21,3,24,3,3,2,9,53,3,1,1,1,0,1,0,0,0,0,0,0,2055
4278,700761,MIA,NE,RUSH,6,6,3,11,41,3,24,3,3,1,10,66,4,1,1,1,0,1,0,0,0,1,0,0,2055
4278,700762,NE,MIA,PASS,1,42,3,11,35,24,3,3,3,1,10,32,2,1,0,0,0,1,0,0,0,0,0,0,2069
4278,700763,NE,MIA,RUSH,2,31,3,10,53,24,3,3,3,1,10,69,4,0,0,0,0,1,0,0,0,0,0,0,2069
4278,700764,NE,MIA,NOPL,2,25,3,10,22,24,3,3,3,2,9,70,4,0,0,0,0,0,0,1,0,0,0,0,2069
4278,700765,NE,MIA,PASS,3,41,3,9,57,24,3,3,3,2,19,60,4,0,1,0,0,1,0,0,0,0,0,0,2069
4278,700766,NE,MIA,PASS,4,30,3,9,16,24,3,3,3,3,4,75,4,1,1,0,0,1,0,1,0,0,0,0,2069
4278,700767,NE,MIA,RUSH,5,2,3,8,46,24,3,3,3,1,9,91,5,1,1,0,7,0,0,0,0,0,0,0,2069
4278,700768,NE,MIA,FGXP,5,3,3,8,44,31,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4278,700769,MIA,NE,KOFF,0,6,3,8,44,3,31,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4278,700770,MIA,NE,PASS,1,30,3,8,44,3,31,3,3,1,10,25,2,0,1,0,0,1,0,0,0,0,0,0,2055
4278,700771,MIA,NE,PASS,2,37,3,8,8,3,31,3,3,2,5,30,2,1,1,1,0,1,0,0,0,0,0,0,2055
4278,700772,MIA,NE,PASS,3,42,3,7,31,3,31,3,3,1,10,58,3,0,1,1,0,1,0,0,0,0,0,0,2055
4278,700773,MIA,NE,PASS,4,3,3,6,49,3,31,3,3,2,8,60,4,0,1,1,0,0,0,0,0,0,0,0,2055
4278,700774,MIA,NE,PASS,5,19,3,6,46,3,31,3,3,3,8,60,4,1,1,0,0,1,0,0,0,0,0,0,2055
4278,700775,MIA,NE,PASS,6,35,3,6,27,3,31,3,3,1,10,71,4,0,1,1,0,1,0,0,0,0,0,0,2055
4278,700776,MIA,NE,PASS,7,7,3,5,52,3,31,3,3,2,5,76,4,1,1,1,7,0,0,0,0,0,0,0,2055
4278,700777,MIA,NE,FGXP,7,3,3,5,45,10,31,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4278,700778,NE,MIA,KOFF,0,6,3,5,45,31,10,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4278,700779,NE,MIA,RUSH,1,35,3,5,45,31,10,3,3,1,10,25,2,0,0,0,0,1,0,0,0,0,0,0,2069
4278,700780,NE,MIA,RUSH,2,37,3,5,16,31,10,3,3,2,9,26,2,1,0,0,0,1,0,0,0,0,0,0,2069
4278,700781,NE,MIA,RUSH,3,41,3,4,39,31,10,3,3,1,10,36,2,1,1,0,0,1,0,0,0,0,0,0,2069
4278,700782,NE,MIA,PASS,4,41,3,3,58,31,10,3,3,1,10,48,3,0,0,0,0,0,1,0,0,0,0,0,2069
4278,700783,NE,MIA,RUSH,5,34,3,3,17,31,10,3,3,2,18,40,2,0,1,0,0,1,0,0,0,0,0,0,2069
4278,700784,NE,MIA,PASS,6,25,3,2,43,31,10,3,3,3,22,36,2,0,1,0,0,1,0,0,0,0,0,0,2069
4278,700785,MIA,NE,PUNT,0,14,3,2,18,10,31,3,3,4,17,41,3,0,0,0,0,0,0,1,0,0,0,0,0
4278,700786,MIA,NE,RUSH,1,34,3,2,4,10,31,3,3,1,10,12,1,0,0,0,0,1,0,0,0,0,0,0,2055
4278,700787,MIA,NE,PASS,2,38,3,1,30,10,31,3,3,2,5,17,1,0,1,1,0,1,0,0,0,0,0,0,2055
4278,700788,MIA,NE,PASS,3,29,3,0,52,10,31,3,3,3,1,21,2,1,1,1,0,1,0,0,0,0,0,0,2055
4278,700789,MIA,NE,PASS,4,30,3,0,23,10,31,3,3,1,10,54,3,1,1,0,0,1,0,0,0,0,0,0,2055
4278,700790,MIA,NE,NOPL,4,5,4,15,0,10,31,3,3,1,10,68,4,1,0,0,0,0,0,1,0,0,0,0,2055
4278,700791,MIA,NE,PASS,5,4,4,14,55,10,31,3,3,1,10,88,5,1,1,1,7,0,0,0,0,0,0,0,2055
4278,700792,MIA,NE,FGXP,5,3,4,14,51,17,31,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4278,700793,NE,MIA,KOFF,0,6,4,14,51,31,17,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4278,700794,NE,MIA,RUSH,1,45,4,14,45,31,17,3,3,1,10,19,1,1,0,0,0,1,0,0,0,0,0,0,2069
4278,700795,NE,MIA,RUSH,2,26,4,14,0,31,17,3,3,1,10,45,3,0,1,0,0,1,0,0,0,0,0,0,2069
4278,700796,NE,MIA,PASS,3,25,4,13,34,31,17,3,3,2,7,48,3,1,0,0,0,1,0,0,0,0,0,0,2069
4278,700797,NE,MIA,RUSH,4,36,4,13,9,31,17,3,3,1,10,60,4,0,0,0,0,1,0,0,0,0,0,0,2069
4278,700798,NE,MIA,NOPL,4,30,4,12,33,31,17,3,3,2,5,65,4,0,0,0,0,0,0,1,0,0,0,0,2069
4278,700799,NE,MIA,PASS,5,45,4,12,3,31,17,3,3,2,15,55,3,0,1,0,0,0,1,0,0,1,0,0,2069
4278,700800,NE,MIA,RUSH,6,20,4,11,18,31,17,3,3,3,29,41,3,0,1,0,0,1,0,0,0,0,0,0,2069
4278,700801,MIA,NE,PUNT,0,9,4,10,58,17,31,3,3,4,24,46,3,0,0,0,0,0,0,0,0,0,0,0,0
4278,700802,MIA,NE,PASS,1,27,4,10,49,17,31,3,3,1,10,26,2,0,0,0,0,1,0,0,0,0,0,0,2055
4278,700803,MIA,NE,RUSH,2,38,4,10,22,17,31,3,3,2,3,33,2,0,0,1,0,1,0,0,0,0,0,0,2055
4278,700804,MIA,NE,PASS,3,26,4,9,44,17,31,3,3,3,2,34,2,1,1,1,0,1,0,0,0,0,0,0,2055
4278,700805,MIA,NE,PASS,4,32,4,9,18,17,31,3,3,1,10,39,2,1,1,1,0,1,0,0,0,0,0,0,2055
4278,700806,MIA,NE,PASS,5,45,4,8,46,17,31,3,3,1,10,52,3,1,1,1,0,1,0,0,0,0,0,0,2055
4278,700807,MIA,NE,PASS,6,37,4,8,1,17,31,3,3,1,10,67,4,0,1,1,0,1,0,0,0,0,0,0,2055
4278,700808,MIA,NE,PASS,7,38,4,7,24,17,31,3,3,2,5,72,4,1,1,1,0,1,0,0,0,0,0,0,2055
4278,700809,MIA,NE,RUSH,8,36,4,6,46,17,31,3,3,1,10,87,5,0,1,1,0,1,0,0,0,0,0,0,2055
4278,700810,MIA,NE,RUSH,9,4,4,6,10,17,31,3,2,2,4,93,5,1,0,0,7,0,0,0,0,0,0,0,2055
4278,700811,MIA,NE,FGXP,9,3,4,6,6,24,31,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4278,700812,NE,MIA,KOFF,0,6,4,6,6,31,24,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4278,700813,NE,MIA,RUSH,1,35,4,6,6,31,24,2,3,1,10,25,2,0,0,0,0,1,0,0,0,0,0,0,2069
4278,700814,NE,MIA,RUSH,2,38,4,5,30,31,24,2,3,2,4,31,2,1,0,0,0,1,0,0,0,0,0,0,2069
4278,700815,NE,MIA,PASS,3,7,4,4,52,31,24,2,3,1,10,38,2,0,1,0,0,0,0,0,0,0,0,0,2069
4278,700816,NE,MIA,RUSH,4,20,4,4,45,31,24,2,3,2,10,38,2,0,0,0,0,1,0,0,0,1,0,0,2069
4278,700817,NE,MIA,RUSH,5,32,4,4,25,31,24,2,3,3,1,47,3,1,0,0,0,1,0,0,0,0,0,0,2069
4278,700818,NE,MIA,RUSH,6,36,4,3,53,31,24,2,3,1,10,48,3,0,0,0,0,1,0,0,0,0,0,0,2069
4278,700819,NE,MIA,PASS,7,42,4,3,17,31,24,2,3,2,9,49,3,1,0,0,0,1,0,0,0,0,0,0,2069
4278,700820,NE,MIA,RUSH,8,18,4,2,35,31,24,2,3,1,10,65,4,0,0,0,0,1,0,0,0,0,0,0,2069
4278,700821,NE,MIA,RUSH,9,17,4,2,17,31,24,2,2,2,1,74,4,1,0,0,0,1,0,0,0,0,0,0,2069
4278,700822,NE,MIA,RUSH,10,5,4,2,0,31,24,2,2,1,10,76,4,0,0,0,0,1,0,0,0,0,0,0,2069
4278,700823,NE,MIA,RUSH,11,3,4,1,55,31,24,2,1,2,13,73,4,0,0,0,0,1,0,0,0,0,0,0,2069
4278,700824,NE,MIA,RUSH,12,44,4,1,52,31,24,2,0,3,13,73,4,0,0,0,0,1,0,0,0,0,0,0,2069
4278,700825,NE,MIA,FGXP,13,4,4,1,8,31,24,2,0,4,7,79,4,0,0,0,0,0,0,0,0,0,0,0,0
4278,700826,MIA,NE,PASS,1,22,4,1,4,24,31,0,2,1,10,29,2,1,1,0,0,1,0,0,0,0,0,0,2055
