gid,pid,detail,off,def,type,dseq,len,qtr,min,sec,ptso,ptsd,timo,timd,dwn,ytg,yfog,zone,yds,succ,fd,sg,nh,pts,bc,kne,dir,rtck1,rtck2,psr,comp,spk,loc,trg,dfb,ptck1,ptck2,sk1,sk2,ptm1,pen1,desc1,cat1,pey1,pdo1,ptm2,pen2,desc2,cat2,pey2,pdo2,ptm3,pen3,desc3,cat3,pey3,pdo3,ints,iry,fum,frcv,fry,forc,saf,blk,brcv,fgxp,fkicker,dist,good,punter,pgro,pnet,ptb,pr,pry,pfc,kicker,kgro,knet,ktb,kr,kry,lt,lg,c,rg,rt
4270,699399,"C.Catanzaro kicks 65 yards from ARI 35 to end zone, Touchback.",NE,ARI,KOFF,0,6,3,15,0,10,7,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CC-1150,65,40,Y,,,,,,,
4270,699400,(15:00) J.Garoppolo pass short middle to J.Garoppolo to NE 28 for 3 yards (P.Peterson).,NE,ARI,PASS,1,30,3,15,0,10,7,3,3,1,10,25,2,3,,,,,,,,,,,JG-0650,Y,,SM,JG-0650,,PP-0400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CF-0675,NS-0500,LW-0050,JT-2825,SM-0850
4270,699401,(14:24) L.Blount left tackle to NE 29 for 1 yard (F.Rucker; C.Peters).,NE,ARI,RUSH,2,38,3,14,24,10,7,3,3,2,7,28,2,1,,,,,,LB-0500,,LT,CP-1300,FR-0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CF-0675,NS-0500,LW-0050,JT-2825,SM-0850
4270,699402,(13:46) (Shotgun) J.Garoppolo scrambles up the middle to NE 39 for 10 yards (T.Mathieu).,NE,ARI,RUSH,3,44,3,13,46,10,7,3,3,3,6,29,2,10,Y,Y,Y,,,JG-0650,,MD,TM-0850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CF-0675,NS-0500,LW-0050,JT-2825,SM-0850
4270,699403,(13:02) J.Garoppolo pass short right to J.Edelman pushed ob at NE 48 for 9 yards (P.Peterson).,NE,ARI,PASS,4,37,3,13,2,10,7,3,3,1,10,39,2,9,Y,,,,,,,,,,JG-0650,Y,,SR,JE-0100,,PP-0400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CF-0675,NS-0500,LW-0050,JT-2825,SM-0850
4270,699404,(12:25) (Shotgun) L.Blount right tackle pushed ob at ARI 39 for 13 yards (D.Bucannon).,NE,ARI,RUSH,5,20,3,12,25,10,7,3,3,2,1,48,3,13,Y,Y,Y,,,LB-0500,,RT,DB-5450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CF-0675,NS-0500,LW-0050,JT-2825,SM-0850
4270,699405,(12:05) L.Blount right tackle to ARI 40 for -1 yards (M.Golden).,NE,ARI,RUSH,6,39,3,12,5,10,7,3,3,1,10,61,4,-1,,,,,,LB-0500,,RT,MG-0925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CF-0675,NS-0500,LW-0050,JT-2825,SM-0850
4270,699406,(11:26) (Shotgun) J.Garoppolo pass short right to M.Bennett to ARI 36 for 4 yards (P.Peterson).,NE,ARI,PASS,7,42,3,11,26,10,7,3,3,2,11,60,4,4,,,Y,,,,,,,,JG-0650,Y,,SR,MB-1800,,PP-0400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CF-0675,NS-0500,LW-0050,JT-2825,SM-0850
4270,699407,(10:44) (Shotgun) J.Garoppolo pass short left to M.Mitchell to ARI 8 for 28 yards (D.Swearinger).,NE,ARI,PASS,8,36,3,10,44,10,7,3,3,3,7,64,4,28,Y,Y,Y,,,,,,,,JG-0650,Y,,SL,MM-3450,,DS-5150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CF-0675,NS-0500,LW-0050,JT-2825,SM-0850
4270,699408,"(10:08) (Shotgun) L.Blount up the middle for 8 yards, TOUCHDOWN.",NE,ARI,RUSH,9,8,3,10,8,10,7,3,3,1,8,92,5,8,Y,Y,Y,,7,LB-0500,,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CF-0675,NS-0500,LW-0050,JT-2825,SM-0850
4270,699409,"S.Gostkowski extra point is GOOD, Center-J.Cardona, Holder-R.Allen.",NE,ARI,FGXP,9,3,3,10,0,17,7,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XP,SG-0800,33,Y,,,,,,,,,,,,,,,,,,
4270,699410,"S.Gostkowski kicks 65 yards from NE 35 to end zone, Touchback.",ARI,NE,KOFF,0,6,3,10,0,7,17,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SG-0800,65,40,Y,,,,,,,
4270,699411,(10:00) C.Palmer pass short right to J.Gresham to ARI 29 for 4 yards (P.Chung; L.Ryan).,ARI,NE,PASS,1,30,3,10,0,7,17,3,3,1,10,25,2,4,Y,,,,,,,,,,CP-0500,Y,,SR,JG-3700,,PC-0300,LR-0600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JV-0300,EW-0350,MI-0200,AS-0920,EB-1275
4270,699412,(9:21) D.Johnson right tackle to ARI 34 for 5 yards (J.Sheard).,ARI,NE,RUSH,2,36,3,9,21,7,17,3,3,2,6,29,2,5,Y,,,,,DJ-1325,,RT,JS-2100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JV-0300,EW-0350,MI-0200,AS-0920,EB-1275
4270,699413,(8:45) C.Palmer up the middle to ARI 35 for 1 yard (D.McCourty).,ARI,NE,RUSH,3,47,3,8,45,7,17,3,3,3,1,34,2,1,Y,Y,,,,CP-0500,,MD,DM-1300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JV-0300,EW-0350,MI-0200,AS-0920,EB-1275
4270,699414,"(7:58) C.Palmer FUMBLES (Aborted) at ARI 33, and recovers at ARI 33. C.Palmer to ARI 33 for no gain (J.Sheard).",ARI,NE,RUSH,4,39,3,7,58,7,17,3,3,1,10,35,2,0,,,,,,CP-0500,,MD,JS-2100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CP-0500,CP-0500,,,,,,,,,,,,,,,,,,,,,,,JV-0300,EW-0350,MI-0200,AS-0920,EB-1275
4270,699415,(7:19) (Shotgun) C.Palmer pass incomplete deep middle to J.Brown12 (M.Butler).,ARI,NE,PASS,5,5,3,7,19,7,17,3,3,2,12,33,2,,,,Y,,,,,,,,CP-0500,,,DM,JB-6950,MB-5250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JV-0300,EW-0350,MI-0200,AS-0920,EB-1275
4270,699416,(7:14) (Shotgun) C.Palmer pass incomplete short middle to L.Fitzgerald (L.Ryan).,ARI,NE,PASS,6,6,3,7,14,7,17,3,3,3,12,33,2,,,,Y,,,,,,,,CP-0500,,,SM,LF-0200,LR-0600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JV-0300,EW-0350,MI-0200,AS-0920,EB-1275
4270,699417,"(7:08) D.Butler punts 39 yards to NE 28, Center-K.Canaday, fair catch by C.Jones.",NE,ARI,PUNT,0,7,3,7,8,17,7,3,3,4,12,33,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DB-6350,39,39,,CJ-2350,,Y,,,,,,,,,,,
4270,699418,(7:01) (Shotgun) J.Garoppolo pass short left to M.Mitchell to NE 33 for 5 yards (B.Williams).,NE,ARI,PASS,1,31,3,7,1,17,7,3,3,1,10,28,2,5,Y,,Y,,,,,,,,JG-0650,Y,,SL,MM-3450,,BW-2040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CF-0675,NS-0500,LW-0050,JT-2825,SM-0850
4270,699419,"(6:30) L.Blount to NE 33 for no gain (F.Rucker). FUMBLES (F.Rucker), RECOVERED by ARI-C.Campbell at NE 33. C.Campbell to NE 33 for no gain (J.Thuney).",NE,ARI,RUSH,2,10,3,6,30,17,7,3,3,2,5,33,2,0,,Y,,,,LB-0500,,MD,FR-0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LB-0500,CC-0200,0,FR-0200,,,,,,,,,,,,,,,,,,,,,CF-0675,NS-0500,LW-0050,JT-2825,SM-0850
4270,699420,(6:20) C.Palmer pass short right to J.Gresham pushed ob at NE 18 for 15 yards (M.Butler).,ARI,NE,PASS,1,34,3,6,20,7,17,3,3,1,10,67,4,15,Y,Y,,,,,,,,,CP-0500,Y,,SR,JG-3700,,MB-5250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JV-0300,EW-0350,MI-0200,AS-0920,EB-1275
4270,699421,(5:46) (Shotgun) C.Palmer pass incomplete deep right to D.Johnson.,ARI,NE,PASS,2,5,3,5,46,7,17,3,3,1,10,82,5,,,,Y,,,,,,,,CP-0500,,,DR,DJ-1325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JV-0300,EW-0350,MI-0200,AS-0920,EB-1275
4270,699422,(5:41) (Shotgun) C.Palmer pass short right to L.Fitzgerald to NE 4 for 14 yards (D.McCourty).,ARI,NE,PASS,3,43,3,5,41,7,17,3,3,2,10,82,5,14,Y,Y,Y,,,,,,,,CP-0500,Y,,SR,LF-0200,,DM-1300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JV-0300,EW-0350,MI-0200,AS-0920,EB-1275
4270,699423,(4:58) D.Johnson up the middle to NE 1 for 3 yards (C.Long).,ARI,NE,RUSH,4,25,3,4,58,7,17,3,3,1,4,96,5,3,Y,,,,,DJ-1325,,MD,CL-1400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JV-0300,EW-0350,MI-0200,AS-0920,EB-1275
4270,699424,"(4:33) (No Huddle) D.Johnson up the middle for 1 yard, TOUCHDOWN. Penalty on NE, Defensive 12 On-field, declined.",ARI,NE,RUSH,5,4,3,4,33,7,17,3,3,2,1,99,5,1,Y,Y,,Y,7,DJ-1325,,MD,,,,,,,,,,,,,NE,,12 On-field,3,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JV-0300,EW-0350,MI-0200,AS-0920,EB-1275
4270,699425,"C.Catanzaro extra point is GOOD, Center-K.Canaday, Holder-D.Butler.",ARI,NE,FGXP,5,3,3,4,29,14,17,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XP,CC-1150,33,Y,,,,,,,,,,,,,,,,,,
4270,699426,"C.Catanzaro kicks 65 yards from ARI 35 to end zone, Touchback.",NE,ARI,KOFF,0,6,3,4,29,17,14,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CC-1150,65,40,Y,,,,,,,
4270,699427,(4:29) L.Blount left end to NE 28 for 3 yards (J.Mauro).,NE,ARI,RUSH,1,35,3,4,29,17,14,3,3,1,10,25,2,3,,,,,,LB-0500,,LE,JM-1650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CF-0675,NS-0500,LW-0050,JT-2825,SM-0850
4270,699428,(3:51) J.Edelman right end to NE 37 for 9 yards (T.Mathieu).,NE,ARI,RUSH,2,46,3,3,51,17,14,3,3,2,7,28,2,9,Y,Y,,,,JE-0100,,RE,TM-0850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CF-0675,NS-0500,LW-0050,JT-2825,SM-0850
4270,699429,(3:05) (Shotgun) J.Garoppolo pass short middle to C.Hogan to NE 41 for 4 yards (D.Bucannon).,NE,ARI,PASS,3,36,3,3,5,17,14,3,3,1,10,37,2,4,Y,,Y,,,,,,,,JG-0650,Y,,SM,CH-3350,,DB-5450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CF-0675,NS-0500,LW-0050,JT-2825,SM-0850
4270,699430,(2:29) (Shotgun) L.Blount up the middle to NE 42 for 1 yard (T.Jefferson; C.Campbell).,NE,ARI,RUSH,4,43,3,2,29,17,14,3,3,2,6,41,3,1,,,Y,,,LB-0500,,MD,CC-0200,TJ-0950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CF-0675,NS-0500,LW-0050,JT-2825,SM-0850
4270,699431,(1:46) J.Garoppolo pass short left to M.Bennett to NE 47 for 5 yards (T.Branch).,NE,ARI,PASS,5,34,3,1,46,17,14,3,3,3,5,42,3,5,Y,Y,,,,,,,,,JG-0650,Y,,SL,MB-1800,,TB-2400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CF-0675,NS-0500,LW-0050,JT-2825,SM-0850
4270,699432,(1:12) L.Blount left end to NE 48 for 1 yard (C.Campbell).,NE,ARI,RUSH,6,45,3,1,12,17,14,3,3,1,10,47,3,1,,,,,,LB-0500,,LE,CC-0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CF-0675,NS-0500,LW-0050,JT-2825,SM-0850
4270,699433,(:27) (Shotgun) J.Garoppolo pass short right to J.Edelman to ARI 46 for 6 yards (K.Minter).,NE,ARI,PASS,7,30,3,0,27,17,14,3,3,2,9,48,3,6,Y,,Y,,,,,,,,JG-0650,Y,,SR,JE-0100,,KM-1950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CF-0675,NS-0500,LW-0050,JT-2825,SM-0850
4270,699434,"(15:00) (Shotgun) J.Garoppolo pass incomplete short left to C.Hogan. PENALTY on ARI-K.Minter, Roughing the Passer, 15 yards, enforced at ARI 46 - No Play.",NE,ARI,NOPL,7,3,4,15,0,17,14,3,3,3,3,54,3,,,Y,,,,,,,,,,,,,,,,,,,ARI,KM-1950,Roughing the Passer,6,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CF-0675,NS-0500,LW-0050,JT-2825,SM-0850
4270,699435,(14:57) (Shotgun) L.Blount up the middle to ARI 30 for 1 yard (C.Peters; C.Jones).,NE,ARI,RUSH,8,43,4,14,57,17,14,3,3,1,10,69,4,1,,,Y,,,LB-0500,,MD,CP-1300,CJ-2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CF-0675,NS-0500,LW-0050,JT-2825,SM-0850
4270,699436,(14:14) J.Garoppolo pass short left to M.Bennett to ARI 25 for 5 yards (B.Williams).,NE,ARI,PASS,9,47,4,14,14,17,14,3,3,2,9,70,4,5,,,,,,,,,,,JG-0650,Y,,SL,MB-1800,,BW-2040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CF-0675,NS-0500,LW-0050,JT-2825,SM-0850
4270,699437,"(13:27) (Shotgun) J.Garoppolo pass incomplete deep right to D.Amendola. Penalty on NE-M.Cannon, Offensive Holding, offsetting, enforced at ARI 25 - No Play. Penalty on ARI-T.Branch, Defensive Pass Interference, offsetting.",NE,ARI,NOPL,9,9,4,13,27,17,14,3,3,3,4,75,4,,,,,,,,,,,,,,,,,,,,,,NE,MC-0400,Offensive Holding,2,,O,ARI,TB-2400,Defensive Pass Interference,5,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CF-0675,NS-0500,LW-0050,JT-2825,SM-0850
4270,699438,"(13:18) (Shotgun) J.Garoppolo pass short left to J.Edelman to ARI 15 for 10 yards (B.Williams). PENALTY on NE-M.Bennett, Offensive Holding, 10 yards, enforced at ARI 25 - No Play.",NE,ARI,NOPL,9,28,4,13,18,17,14,3,3,3,4,75,4,,,,,,,,,,,,,,,,,,,,,,NE,MB-1800,Offensive Holding,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CF-0675,NS-0500,LW-0050,JT-2825,SM-0850
4270,699439,(12:50) (Shotgun) J.Garoppolo pass incomplete deep left to M.Mitchell.,NE,ARI,PASS,10,10,4,12,50,17,14,3,3,3,14,65,4,,,,Y,,,,,,,,JG-0650,,,DL,MM-3450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CF-0675,NS-0500,LW-0050,JT-2825,SM-0850
4270,699440,"(12:40) S.Gostkowski 53 yard field goal is GOOD, Center-J.Cardona, Holder-R.Allen.",NE,ARI,FGXP,11,5,4,12,40,17,14,3,3,4,14,65,4,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FG,SG-0800,53,Y,,,,,,,,,,,,,,,,,,
4270,699441,S.Gostkowski kicks 60 yards from NE 35 to ARI 5. A.Ellington to ARI 21 for 16 yards (P.Chung).,ARI,NE,KOFF,0,6,4,12,35,14,20,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SG-0800,60,44,,AE-0750,16,,,,,
4270,699442,(12:29) (Shotgun) C.Palmer pass short left to D.Johnson to ARI 26 for 5 yards (D.McCourty).,ARI,NE,PASS,1,40,4,12,29,14,20,3,3,1,10,21,2,5,Y,,Y,,,,,,,,CP-0500,Y,,SL,DJ-1325,,DM-1300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JV-0300,EW-0350,MI-0200,AS-0920,EB-1275
4270,699443,(11:49) (Shotgun) C.Palmer pass short left to A.Ellington pushed ob at ARI 38 for 12 yards (J.Collins).,ARI,NE,PASS,2,36,4,11,49,14,20,3,3,2,5,26,2,12,Y,Y,Y,,,,,,,,CP-0500,Y,,SL,AE-0750,,JC-3550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JV-0300,EW-0350,MI-0200,AS-0920,EB-1275
4270,699444,"(11:13) C.Palmer pass incomplete short left to M.Floyd. PENALTY on NE-M.Butler, Defensive Holding, 5 yards, enforced at ARI 38 - No Play.",ARI,NE,NOPL,2,5,4,11,13,14,20,3,3,1,10,38,2,,,,,,,,,,,,,,,,,,,,,,NE,MB-5250,Defensive Holding,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JV-0300,EW-0350,MI-0200,AS-0920,EB-1275
4270,699445,(11:08) D.Johnson up the middle to NE 12 for 45 yards (D.McCourty).,ARI,NE,RUSH,3,50,4,11,8,14,20,3,3,1,10,43,3,45,Y,Y,,,,DJ-1325,,MD,DM-1300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JV-0300,EW-0350,MI-0200,AS-0920,EB-1275
4270,699446,(10:18) (Shotgun) C.Palmer pass incomplete short middle to M.Floyd (M.Butler).,ARI,NE,PASS,4,5,4,10,18,14,20,2,3,1,10,88,5,,,,Y,,,,,,,,CP-0500,,,SM,MF-0950,MB-5250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JV-0300,EW-0350,MI-0200,AS-0920,EB-1275
4270,699447,(10:13) C.Palmer pass incomplete short right to M.Floyd.,ARI,NE,PASS,5,5,4,10,13,14,20,2,3,2,10,88,5,,,,,,,,,,,,CP-0500,,,SR,MF-0950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JV-0300,EW-0350,MI-0200,AS-0920,EB-1275
4270,699448,(10:08) (Shotgun) C.Palmer pass short left to M.Floyd to NE 1 for 11 yards (M.Butler).,ARI,NE,PASS,6,17,4,10,8,14,20,2,3,3,10,88,5,11,Y,Y,Y,,,,,,,,CP-0500,Y,,SL,MF-0950,,MB-5250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JV-0300,EW-0350,MI-0200,AS-0920,EB-1275
4270,699449,"(9:51) (Shotgun) C.Palmer pass short left to L.Fitzgerald for 1 yard, TOUCHDOWN.",ARI,NE,PASS,7,5,4,9,51,14,20,2,3,1,1,99,5,1,Y,Y,Y,,7,,,,,,CP-0500,Y,,SL,LF-0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JV-0300,EW-0350,MI-0200,AS-0920,EB-1275
4270,699450,"C.Catanzaro extra point is GOOD, Center-K.Canaday, Holder-D.Butler. PENALTY on NE-J.Collins, Leaping, 15 yards, enforced between downs.",ARI,NE,FGXP,7,3,4,9,46,21,20,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,NE,JC-3550,Leaping,8,15,,,,,,,,,,,,,,,,,,,,,,,XP,CC-1150,33,Y,,,,,,,,,,,,,,,,,,
4270,699451,"C.Catanzaro kicks 50 yards from 50 to end zone, Touchback.",NE,ARI,KOFF,0,6,4,9,46,20,21,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CC-1150,50,25,Y,,,,,,,
4270,699452,(9:46) J.Garoppolo sacked at NE 20 for -5 yards (C.Jones).,NE,ARI,PASS,1,30,4,9,46,20,21,3,2,1,10,25,2,-5,,,,,,,,,,,JG-0650,,,,,,,,CJ-2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CF-0675,NS-0500,LW-0050,JT-2825,SM-0850
4270,699453,(9:07) (Shotgun) J.Garoppolo pass incomplete short middle to J.White.,NE,ARI,PASS,2,3,4,9,7,20,21,3,2,2,15,20,1,,,,Y,,,,,,,,JG-0650,,,SM,JW-2550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CF-0675,NS-0500,LW-0050,JT-2825,SM-0850
4270,699454,(9:04) (Shotgun) J.Garoppolo pass deep left to D.Amendola to ARI 48 for 32 yards (T.Branch) [C.Jones].,NE,ARI,PASS,3,41,4,9,4,20,21,3,2,3,15,20,1,32,Y,Y,Y,,,,,,,,JG-0650,Y,,DL,DA-0900,,TB-2400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CF-0675,NS-0500,LW-0050,JT-2825,SM-0850
4270,699455,(8:23) L.Blount up the middle to NE 46 for -6 yards (T.Jefferson).,NE,ARI,RUSH,4,40,4,8,23,20,21,3,2,1,10,52,3,-6,,,,,,LB-0500,,MD,TJ-0950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CF-0675,NS-0500,LW-0050,JT-2825,SM-0850
4270,699456,(7:43) (Shotgun) J.Garoppolo pass short middle to D.Amendola to ARI 41 for 13 yards (K.Minter).,NE,ARI,PASS,5,45,4,7,43,20,21,3,2,2,16,46,3,13,Y,,Y,,,,,,,,JG-0650,Y,,SM,DA-0900,,KM-1950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CF-0675,NS-0500,LW-0050,JT-2825,SM-0850
4270,699457,(6:58) (Shotgun) J.Garoppolo pass short right to J.White to ARI 34 for 7 yards (T.Jefferson).,NE,ARI,PASS,6,37,4,6,58,20,21,3,2,3,3,59,3,7,Y,Y,Y,,,,,,,,JG-0650,Y,,SR,JW-2550,,TJ-0950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CF-0675,NS-0500,LW-0050,JT-2825,SM-0850
4270,699458,(6:21) L.Blount up the middle to ARI 35 for -1 yards (T.Jefferson).,NE,ARI,RUSH,7,42,4,6,21,20,21,3,2,1,10,66,4,-1,,,,,,LB-0500,,MD,TJ-0950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CF-0675,NS-0500,LW-0050,JT-2825,SM-0850
4270,699459,(5:39) (Shotgun) J.Garoppolo pass incomplete short right to M.Bennett.,NE,ARI,PASS,8,4,4,5,39,20,21,3,2,2,11,65,4,,,,Y,,,,,,,,JG-0650,,,SR,MB-1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CF-0675,NS-0500,LW-0050,JT-2825,SM-0850
4270,699460,(5:35) L.Blount left tackle to ARI 22 for 13 yards (T.Jefferson).,NE,ARI,RUSH,9,50,4,5,35,20,21,3,2,3,11,65,4,13,Y,Y,,,,LB-0500,,LT,TJ-0950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CF-0675,NS-0500,LW-0050,JT-2825,SM-0850
4270,699461,"(4:45) PENALTY on NE-J.Garoppolo, Delay of Game, 5 yards, enforced at ARI 22 - No Play.",NE,ARI,NOPL,9,20,4,4,45,20,21,3,2,1,10,78,4,,,,,,,,,,,,,,,,,,,,,,NE,JG-0650,Delay of Game,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CF-0675,NS-0500,LW-0050,JT-2825,SM-0850
4270,699462,(4:45) (Shotgun) J.Garoppolo pass short left to J.White to ARI 20 for 7 yards (T.Branch).,NE,ARI,PASS,10,30,4,4,45,20,21,3,2,1,15,73,4,7,Y,,Y,,,,,,,,JG-0650,Y,,SL,JW-2550,,TB-2400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CF-0675,NS-0500,LW-0050,JT-2825,SM-0850
4270,699463,(4:37) (Shotgun) J.Garoppolo pass short right to D.Amendola to ARI 17 for 3 yards (T.Branch).,NE,ARI,PASS,11,4,4,4,37,20,21,3,1,2,8,80,5,3,,,Y,,,,,,,,JG-0650,Y,,SR,DA-0900,,TB-2400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CF-0675,NS-0500,LW-0050,JT-2825,SM-0850
4270,699464,(4:33) (Shotgun) J.Garoppolo scrambles right end to ARI 14 for 3 yards (D.Bucannon).,NE,ARI,RUSH,12,45,4,4,33,20,21,3,1,3,5,83,5,3,,,Y,,,JG-0650,,RE,DB-5450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CF-0675,NS-0500,LW-0050,JT-2825,SM-0850
4270,699465,"(3:48) S.Gostkowski 32 yard field goal is GOOD, Center-J.Cardona, Holder-R.Allen.",NE,ARI,FGXP,13,4,4,3,48,20,21,3,1,4,2,86,5,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FG,SG-0800,32,Y,,,,,,,,,,,,,,,,,,
